DATE,HOUR,STREET1,STREET2,ROAD_CLASS,District,Division,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INVAGE,INJURY,VEHTYPE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID
2006-04-29,21,MILLWICK DR,MILVAN DR,Collector,Etobicoke York,31,Mid-Block,No Control,Clear,Dark,Dry,SMV Other,Driver,40 to 44,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,21
2006-04-29,21,MILLWICK DR,MILVAN DR,Collector,Etobicoke York,31,Mid-Block,No Control,Clear,Dark,Dry,SMV Other,Passenger,40 to 44,Fatal,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,21
2006-04-29,21,MILLWICK DR,MILVAN DR,Collector,Etobicoke York,31,Mid-Block,No Control,Clear,Dark,Dry,SMV Other,Passenger,40 to 44,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,21
2006-04-30,8,QUEEN ST E,FALLINGBROOK RD,Collector,Scarborough,41,Intersection,Stop Sign,Clear,Daylight,Dry,SMV Other,Driver,55 to 59,Fatal,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,0,0,0,122
2006-05-01,19,BLACK CREEK DR,TRETHEWEY DR,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,SMV Other,Driver,40 to 44,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,112
2006-05-02,13,OLD FINCH AVE,SEWELLS RD,Collector,Scarborough,42,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Driver,20 to 24,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,1,1,0,0,0,131
2006-05-02,13,OLD FINCH AVE,SEWELLS RD,Collector,Scarborough,42,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,1,1,0,0,0,0,1,1,0,0,0,131
2006-05-03,9,BATHURST ST,BLOOR ST W,Major Arterial,Toronto and East York,14,Mid-Block,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,30 to 34,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,95
2006-05-03,10,DUNDAS ST W,SHAW ST,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,65 to 69,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,81
2006-05-03,18,GREENWOOD AVE,WALPOLE AVE,Minor Arterial,Toronto and East York,55,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Passenger,35 to 39,Minor,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,65
2006-05-03,10,DUNDAS ST W,SHAW ST,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,81
2006-05-03,14,YONGE ST,FINCH AVE E,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Driver,30 to 34,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,51
2006-05-03,14,YONGE ST,FINCH AVE E,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Passenger,20 to 24,Major,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,51
2006-05-03,14,YONGE ST,FINCH AVE E,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Driver,15 to 19,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,51
2006-05-03,15,MARKHAM RD,SHEPPARD AVE E,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Driver,40 to 44,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,1,132
2006-05-03,18,GREENWOOD AVE,WALPOLE AVE,Minor Arterial,Toronto and East York,55,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Passenger,35 to 39,Major,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,65
2006-05-03,18,GREENWOOD AVE,WALPOLE AVE,Minor Arterial,Toronto and East York,55,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Driver,40 to 44,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,65
2006-05-03,18,GREENWOOD AVE,WALPOLE AVE,Minor Arterial,Toronto and East York,55,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Driver,30 to 34,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,65
2006-05-05,3,KEELE ST,YORK BLVD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,0,1,0,0,0,27
2006-05-05,3,KEELE ST,YORK BLVD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Driver,15 to 19,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,27
2006-05-05,3,KEELE ST,YORK BLVD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Passenger,15 to 19,Minimal,Other,0,0,1,0,0,0,0,1,0,1,0,0,0,27
2006-05-05,3,KEELE ST,YORK BLVD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Driver,50 to 54,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,27
2006-05-05,11,QUEEN ST W,YORK ST,Major Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,76
2006-05-05,11,QUEEN ST W,YORK ST,Major Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,In-Line Skater,30 to 34,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,76
2006-05-06,18,YONGE ST,WILSON AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,65 to 69,Minor,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,40
2007-02-06,6,SOUTH KINGSWAY,QUEENSWAY S KINGSWAY RAMP,Minor Arterial,Toronto and East York,11,Intersection,Stop Sign,Clear,Dark,Slush,Turning Movement,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,87
2007-02-06,6,SOUTH KINGSWAY,QUEENSWAY S KINGSWAY RAMP,Minor Arterial,Toronto and East York,11,Intersection,Stop Sign,Clear,Dark,Slush,Turning Movement,Driver,60 to 64,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,87
2007-02-06,6,SOUTH KINGSWAY,QUEENSWAY S KINGSWAY RAMP,Minor Arterial,Toronto and East York,11,Intersection,Stop Sign,Clear,Dark,Slush,Turning Movement,Driver,35 to 39,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,87
2007-02-06,8,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Major Arterial,Toronto and East York,14,Mid-Block,No Control,Clear,Daylight,Loose Snow,SMV Other,Driver,50 to 54,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,82
2007-02-06,15,VICTORIA PARK AVE,MORECAMBE GT,Major Arterial,North York,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,117
2007-02-06,15,VICTORIA PARK AVE,MORECAMBE GT,Major Arterial,North York,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,65 to 69,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,117
2007-02-06,19,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,70 to 74,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,110
2007-02-06,19,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,40 to 44,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,110
2006-10-01,15,BIRCHMOUNT RD,EGLINTON AVE E,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,85 to 89,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,125
2007-03-27,15,BAY ST,YORKVILLE AVE,Major Arterial,Toronto and East York,53,Mid-Block,No Control,Clear,Daylight,Dry,Turning Movement,Driver,35 to 39,Major,"Automobile, Station Wagon",0,0,1,0,1,0,0,0,0,0,0,0,0,95
2007-02-08,9,CROCKFORD BLVD,BERTRAND AVE,Collector,Scarborough,41,Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,25 to 29,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,119
2007-02-08,9,CROCKFORD BLVD,BERTRAND AVE,Collector,Scarborough,41,Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,45 to 49,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,119
2007-02-08,10,DUFFERIN ST,SYLVAN AVE,Major Arterial,Toronto and East York,14,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,83
2006-10-18,6,MCCOWAN RD,BUSHBY DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Dawn,Dry,Pedestrian Collisions,Driver,20 to 24,Minimal,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,137
2007-02-08,10,DUFFERIN ST,SYLVAN AVE,Major Arterial,Toronto and East York,14,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,20 to 24,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,83
2007-02-09,9,ST CLAIR AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,124
2007-02-09,9,ST CLAIR AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,70 to 74,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,124
2007-02-09,9,ST CLAIR AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,30 to 34,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,124
2007-02-09,9,ST CLAIR AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,30 to 34,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,124
2007-02-09,9,ST CLAIR AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,30 to 34,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,124
2007-02-10,5,OSSINGTON AVE,CHURCHILL AVE,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,10 to 14,Major,Other,1,0,1,0,0,0,0,1,1,1,0,0,0,81
2007-02-10,5,OSSINGTON AVE,CHURCHILL AVE,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Passenger,30 to 34,None,Other,1,0,1,0,0,0,0,1,1,1,0,0,0,81
2007-02-10,5,OSSINGTON AVE,CHURCHILL AVE,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Passenger,25 to 29,None,Other,1,0,1,0,0,0,0,1,1,1,0,0,0,81
2007-02-10,5,OSSINGTON AVE,CHURCHILL AVE,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Driver,25 to 29,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,1,1,0,0,0,81
2007-02-11,2,KIPLING AVE,ADVANCE RD,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,1,1,0,1,0,14
2007-02-11,2,KIPLING AVE,ADVANCE RD,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,Other,1,0,1,0,0,0,0,0,1,1,0,1,0,14
2007-02-12,1,NEILSON RD,FINCH AVE E,Collector,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,SMV Other,Driver,50 to 54,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,131
2007-02-12,8,BRIMLEY RD,PITFIELD RD,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Snow,Daylight,Loose Snow,Cyclist Collisions,Cyclist,40 to 44,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,128
2007-02-13,9,ST CLAIR Aven W,KEELE Stre,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,SMV Other,Truck Driver,30 to 34,Major,Truck - Open,0,0,0,0,1,0,0,0,0,0,0,0,0,90
2007-02-14,7,MCNICOLL AVE,WARDEN AVE,Minor Arterial,Scarborough,42,Mid-Block,No Control,Snow,Dark,Packed Snow,Pedestrian Collisions,Driver,25 to 29,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,1,1,0,0,0,116
2007-02-14,7,MCNICOLL AVE,WARDEN AVE,Minor Arterial,Scarborough,42,Mid-Block,No Control,Snow,Dark,Packed Snow,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,Other,1,0,1,0,0,0,0,0,1,1,0,0,0,116
2007-02-14,13,THE QUEENSWAY,THE EAST MALL,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Snow,Daylight,Loose Snow,Angle,Driver,25 to 29,None,"Automobile, Station Wagon",0,0,1,0,1,0,0,0,1,1,0,0,0,14
2007-02-14,13,THE QUEENSWAY,THE EAST MALL,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Snow,Daylight,Loose Snow,Angle,Truck Driver,35 to 39,Major,Truck - Open,0,0,1,0,1,0,0,0,1,1,0,0,0,14
2007-02-15,15,JANE ST,WOOLNER AVE,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,111
2007-02-15,15,JANE ST,WOOLNER AVE,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,45 to 49,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,111
2007-02-16,20,LAKE SHORE BLVD W,NEWFOUNDLAND RD,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Passenger,35 to 39,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,82
2007-02-16,20,LAKE SHORE BLVD W,NEWFOUNDLAND RD,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,35 to 39,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,82
2007-02-16,20,LAKE SHORE BLVD W,NEWFOUNDLAND RD,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,60 to 64,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,82
2007-02-18,19,DIXON RD,427 N DIXON RAMP N,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2007-02-18,19,DIXON RD,427 N DIXON RAMP N,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,45 to 49,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2007-02-19,13,SPADINA AVE,WILLISON SQ,Major Arterial,Toronto and East York,52,Intersection,No Control,Clear,Daylight,Wet,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,78
2007-02-19,13,SPADINA AVE,WILLISON SQ,Major Arterial,Toronto and East York,52,Intersection,No Control,Clear,Daylight,Wet,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,78
2007-02-19,19,ISLINGTON AVE,LEMSFORD RD,Major Arterial,Etobicoke York,23,Intersection,Stop Sign,Clear,Dark,Dry,Turning Movement,Driver,60 to 64,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,6
2007-02-19,19,ISLINGTON AVE,LEMSFORD RD,Major Arterial,Etobicoke York,23,Intersection,Stop Sign,Clear,Dark,Dry,Turning Movement,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,6
2007-02-23,8,ST CLAIR AVE E,WARDEN AVE,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,55 to 59,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,120
2007-02-23,8,ST CLAIR AVE E,WARDEN AVE,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,120
2007-02-24,16,YORK MILLS RD,BIRCHWOOD AVE,Major Arterial,North York,32,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,10 to 14,Minimal,Other,1,0,1,0,0,0,0,1,0,1,0,0,0,41
2007-02-24,16,YORK MILLS RD,BIRCHWOOD AVE,Major Arterial,North York,32,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,0,0,0,41
2007-02-24,16,YORK MILLS RD,BIRCHWOOD AVE,Major Arterial,North York,32,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Major,Other,1,0,1,0,0,0,0,1,0,1,0,0,0,41
2007-02-25,12,DUFFERIN ST,CHANDOS AVE,Major Arterial,Toronto and East York,13,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,93
2007-02-25,12,DUFFERIN ST,CHANDOS AVE,Major Arterial,Toronto and East York,13,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,60 to 64,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,93
2007-02-25,18,STRACHAN AVE,FLEET ST,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Snow,Dark,Loose Snow,Angle,Driver,30 to 34,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,82
2007-02-25,18,STRACHAN AVE,FLEET ST,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Snow,Dark,Loose Snow,Angle,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,82
2007-02-25,21,SHEPPARD AVE E,NEILSON RD,Major Arterial,Scarborough,42,Mid-Block,No Control,Snow,Dark,Packed Snow,SMV Other,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,0,0,0,132
2006-10-01,15,BIRCHMOUNT RD,EGLINTON AVE E,Major Arterial,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,65 to 69,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,125
2006-10-18,6,MCCOWAN RD,BUSHBY DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Dawn,Dry,Pedestrian Collisions,Driver,25 to 29,Minor,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,137
2006-12-13,6,FINCH AVE E,KENNEDY RD,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Rain,Dark,Wet,Angle,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,117
2006-10-18,6,MCCOWAN RD,BUSHBY DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Dawn,Dry,Pedestrian Collisions,Pedestrian,30 to 34,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,137
2006-10-18,21,OLD FINCH AVE,REESOR RD,Collector,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,SMV Other,Motorcycle Driver,20 to 24,Fatal,Motorcycle,0,0,0,1,0,0,0,0,0,0,0,0,0,131
2006-10-21,19,DANFORTH AVE,SIBLEY AVE,Major Arterial,Toronto and East York,54,Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Passenger,15 to 19,None,Other,1,0,1,0,0,0,0,1,0,0,0,0,0,61
2006-10-21,19,DANFORTH AVE,SIBLEY AVE,Major Arterial,Toronto and East York,54,Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,0,0,0,0,61
2006-10-21,19,DANFORTH AVE,SIBLEY AVE,Major Arterial,Toronto and East York,54,Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,1,0,0,0,0,0,61
2006-10-25,13,DON MILLS RD,GREEN BELT DR,Major Arterial,North York,33,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,80 to 84,Major,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,42
2006-10-25,13,DON MILLS RD,GREEN BELT DR,Major Arterial,North York,33,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,70 to 74,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,42
2006-10-25,13,DON MILLS RD,GREEN BELT DR,Major Arterial,North York,33,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,30 to 34,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,42
2006-10-26,2,SHERBOURNE ST,QUEEN ST E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,73
2006-10-28,20,EGLINTON AVE E,BRENTCLIFFE RD,Major Arterial,North York,53,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,55
2006-10-26,2,SHERBOURNE ST,QUEEN ST E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,45 to 49,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,73
2006-11-22,16,DUFFERIN ST,MELBOURNE AVE,Minor Arterial,Toronto and East York,14,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,Other,1,0,0,0,0,0,0,0,0,1,0,0,0,85
2006-10-27,22,RICHMOND ST E,BERTI ST,Major Arterial,Toronto and East York,51,Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,75
2006-10-27,22,RICHMOND ST E,BERTI ST,Major Arterial,Toronto and East York,51,Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,25 to 29,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,75
2006-10-27,23,1345 BAYVIEW AVE,AIRDRIE Road,Major Arterial,North York,53,Mid-Block,No Control,Rain,Dark,Wet,SMV Other,Passenger,25 to 29,Minor,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,56
2006-10-27,23,1345 BAYVIEW AVE,AIRDRIE Road,Major Arterial,North York,53,Mid-Block,No Control,Rain,Dark,Wet,SMV Other,Passenger,30 to 34,Minor,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,56
2006-10-27,23,1345 BAYVIEW AVE,AIRDRIE Road,Major Arterial,North York,53,Mid-Block,No Control,Rain,Dark,Wet,SMV Other,Passenger,15 to 19,Minor,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,56
2006-10-27,23,1345 BAYVIEW AVE,AIRDRIE Road,Major Arterial,North York,53,Mid-Block,No Control,Rain,Dark,Wet,SMV Other,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,56
2006-10-28,20,EGLINTON AVE E,BRENTCLIFFE RD,Major Arterial,North York,53,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,40 to 44,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,55
2006-10-28,22,FINCH AVE W,WESTMORE DR,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-10-28,22,FINCH AVE W,WESTMORE DR,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,20 to 24,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-10-29,3,HIGHWAY 27  N,HUMBER COLLEGE BLVD,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-10-29,3,HIGHWAY 27  N,HUMBER COLLEGE BLVD,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-10-29,2,QUEEN ST W,YORK ST,Major Arterial,Toronto and East York,52,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,20 to 24,Major,Other,1,0,1,0,0,0,0,0,0,1,1,0,0,76
